# EGS HST Catalogue
# From https://archive.stsci.edu/hlsp/candels/egs-catalogs
RA,Dec
215.0145593,52.8662168
215.2628438,53.041091
214.9494848,52.8197822
215.1284873,52.946777
215.2902066,53.0603512
215.191819,52.9914056
214.9366867,52.8111562
215.2019592,52.9983165
215.0334079,52.877923
214.8296573,52.7348721
215.1969072,52.9950085
215.0782572,52.9114432
214.8781495,52.7691705
215.247888,53.0307126
214.8782687,52.7696247
214.8288433,52.7338366
215.1428149,52.956737
215.1072093,52.9317151
215.1551347,52.9656795
215.0091923,52.8626563
215.2522836,53.0339007
214.9069756,52.7875905
215.2923317,53.0605588
215.2920604,53.0609768
215.2198962,53.0104303
214.8445603,52.7452892
214.932472,52.8080923
215.1376932,52.9534491
215.1245417,52.9441138
215.0829624,52.9148765
215.291567,53.06034
215.1930096,52.9912862
215.0565806,52.8960534
215.2625662,53.0411719
215.2466295,53.0270482
214.7525227,52.6799377
214.9320715,52.8080542
215.0623404,52.9003711
215.1346209,52.9513538
215.0973843,52.9177722
215.0703388,52.9008334
215.2301145,53.0176403
215.140405,52.9549772
215.0721107,52.906265
215.0861894,52.9169777
215.0326986,52.8792549
215.1467739,52.9598878
215.0277493,52.8759548
215.245654,53.0289152
214.9247611,52.8029558
215.1307108,52.9484364
214.9845465,52.8454168
215.2969804,53.0653923
215.1657948,52.9728739
214.9809156,52.8427153
215.0401232,52.8847184
214.9734452,52.8375669
215.1122842,52.933524
214.9954294,52.8526967
215.1485845,52.9611908
215.0375702,52.8829941
215.1590773,52.968719
214.8720287,52.7654814
214.8451026,52.7457166
215.2016543,52.9982833
215.1225463,52.9429439
215.0121451,52.8650425
214.9722357,52.8356799
215.2651751,53.0431596
215.2379208,53.0241279
215.0205205,52.8678893
215.2457937,53.02763
214.9437774,52.8160645
215.0263381,52.8743724
215.1491226,52.9611606
215.0735494,52.9080693
214.9888713,52.8481881
215.2778301,53.0508987
215.0454461,52.8883035
215.1303911,52.9483886
214.9601326,52.8282693
215.2172493,53.0097234
215.2525758,53.0341147
215.0994338,52.9265208
215.0741733,52.9087538
215.2050999,53.0010749
214.8128009,52.7233703
215.0141251,52.8665483
215.1681179,52.9749265
215.2809058,53.054169
215.1413359,52.9548241
214.9563268,52.8256423
215.2290097,53.0180246
215.1118329,52.9356402
214.989598,52.8482487
215.1164195,52.9387768
215.0316203,52.8790168
214.9110166,52.7931699
215.0042757,52.8596791
214.8848286,52.773205
215.0419779,52.885747
215.2016525,52.9987767
215.0637039,52.900692
215.0626273,52.8999027
215.0966941,52.924732
214.9076681,52.7899549
215.1849402,52.9870277
215.1151062,52.9380811
214.973875,52.8324311
214.9036772,52.7879066
214.9057907,52.7896811
214.9031891,52.7880215
215.0066143,52.8604784
215.2116378,53.0060356
214.946009,52.8184934
215.1521359,52.963067
214.9937856,52.8521467
215.2860664,53.0572929
214.8086983,52.7204685
214.896885,52.7833722
215.2789433,53.0515071
214.9886198,52.8479245
215.055461,52.8959714
214.9094959,52.7915819
215.2579409,53.0383322
214.9746839,52.8386971
215.2953878,53.0648136
214.9997517,52.8564726
214.7503998,52.6790302
214.9981075,52.8533942
215.0178837,52.8694088
214.8733818,52.7669838
215.2143278,53.0079523
215.2788014,53.0532833
215.1713891,52.9779405
215.1876149,52.9891019
215.1125796,52.9365619
215.138228,52.9546308
214.8667222,52.7622919
214.9451323,52.8175229
214.9546274,52.8233417
215.259547,53.0386451
215.128583,52.9478867
215.0716954,52.90769
214.9091156,52.7918233
214.8486741,52.7489721
215.0515949,52.8935953
215.2515697,53.0340664
214.9206056,52.8007456
215.0940812,52.9236142
214.9479206,52.8187445
215.2761133,53.0507871
215.1096804,52.9341231
215.176814,52.9815775
214.8316765,52.73742
215.2421943,53.0270018
215.1550826,52.966058
215.0528828,52.8944371
215.0411671,52.8862953
214.8856405,52.7753645
214.895413,52.7823612
214.9709504,52.8365756
215.0491582,52.8917842
215.066759,52.9044232
215.0569567,52.8974997
215.1090185,52.932916
214.9482291,52.8197888
214.9802532,52.8432265
215.0701035,52.9062329
215.064108,52.901693
215.1733092,52.9787148
214.8973264,52.7841352
215.2417659,53.0274797
215.0367762,52.8832873
214.9514703,52.8227654
214.8978086,52.7846792
215.227227,53.0165593
215.0612489,52.900481
215.1517302,52.9644183
215.070766,52.9055372
214.9103709,52.7916777
214.8655712,52.761342
215.2041358,53.001037
215.1352461,52.9526509
215.0632911,52.901961
215.2511023,53.0342358
214.9037783,52.7890204
215.0914464,52.9200515
215.0412483,52.8865455
214.9771839,52.8400841
215.1078528,52.9336035
215.1715569,52.9784667
214.8065235,52.7197201
215.0353562,52.8824145
215.2667513,53.0433902
215.2021423,52.9993237
215.1320134,52.9506628
214.9140397,52.7963866
214.9928064,52.8508048
215.0465636,52.8894029
215.0326792,52.8805734
215.1377814,52.9547872
215.0415588,52.8868891
215.1813399,52.9836907
215.0478978,52.8907764
215.1530213,52.9644961
215.1959114,52.9957046
214.8960018,52.7835915
215.2860255,53.0583027
214.9907858,52.8507438
214.8468652,52.7486056
215.0875395,52.919438
215.1776478,52.9829354
215.2927038,53.0633518
215.0009771,52.8582741
215.2721468,53.0478363
215.2876426,53.0599589
214.8969403,52.7829985
215.1296552,52.9490871
214.9373772,52.8132047
215.0707658,52.9076898
215.2300214,53.0197719
215.0108612,52.865351
215.2362401,53.0229596
215.0037694,52.8603717
215.1264009,52.9459367
214.7535253,52.6814579
215.1196146,52.9418482
214.9933199,52.8524003
215.0465581,52.8904299
215.0654156,52.9038183
215.114824,52.9388078
215.0344669,52.8821341
215.0296352,52.8787267
215.0651455,52.9033171
214.8737562,52.7678112
215.0401787,52.8860783
214.9705061,52.8368689
215.0720688,52.9071605
215.1950091,52.9952114
215.1258376,52.9467059
214.7497459,52.6795
215.2706059,53.0481994
215.2918652,53.0632506
215.2896251,53.0617077
215.1662396,52.9740731
215.2585618,53.038946
214.9586398,52.8280635
215.2903555,53.0617496
215.1625105,52.9723186
215.0962753,52.9257267
215.2915447,53.0630949
215.0487101,52.8923486
214.9914233,52.8517833
214.7977824,52.7139719
215.2323703,53.02111
214.9536323,52.8245395
215.2256726,53.0169723
215.0937374,52.9234096
215.2128978,53.007779
215.0366993,52.8839093
214.9847054,52.8471081
215.0390829,52.8855992
214.9812038,52.844624
214.8269771,52.73488
214.8235049,52.7324476
214.9958249,52.8542652
215.233528,53.0221891
215.0433789,52.8883641
215.1438123,52.9593211
215.0000248,52.8577515
215.1546881,52.9665382
214.798161,52.7143531
215.1415576,52.9578962
214.8679035,52.7641282
215.2717501,53.0480005
215.2028961,53.000292
215.0129254,52.8667866
215.0450636,52.8899017
215.2829989,53.0562144
214.8865126,52.7770582
215.2875526,53.060343
215.1345797,52.9529857
214.8834581,52.7752724
215.2286942,53.0192494
215.1659349,52.9751636
215.069399,52.9063798
214.89643,52.7839856
215.2114541,53.0071713
215.2538981,53.0369238
215.1102005,52.9359639
215.0749772,52.9102424
215.2839011,53.0563921
215.200433,52.9985205
214.7903259,52.7079415
215.1884315,52.9882063
215.0448285,52.8893726
215.2046723,53.0023797
215.060645,52.9009346
215.0171185,52.8701473
214.884959,52.7763856
214.8280117,52.7357462
215.0178766,52.8706657
214.7694166,52.6938759
215.0872297,52.9198233
215.0288353,52.8785577
215.0945705,52.923644
215.2709074,53.047817
215.1676124,52.9756847
214.8582407,52.7569699
215.1301635,52.9501141
214.8842162,52.7758057
215.0953746,52.92562
214.9475648,52.8195493
214.7686326,52.6931728
215.2278288,53.0187263
215.1786995,52.9843063
215.0061444,52.8625459
214.9197328,52.8012229
215.2024993,52.9994025
215.1697734,52.9767541
215.1169793,52.9404877
214.8955989,52.7839261
215.144417,52.9602315
214.8700347,52.7643516
215.2597975,53.0412766
215.2335989,53.0229254
215.132707,52.9519779
215.0616021,52.9015481
214.8845867,52.7760699
214.8260952,52.7346157
214.9323604,52.8098648
214.9803984,52.8442732
214.9074297,52.7926475
215.283388,53.0566327
215.0018878,52.8595183
215.2760172,53.0514261
215.0617928,52.9009797
214.8661035,52.7623946
214.7956615,52.7129941
214.9025391,52.7890704
215.1621651,52.9728763
214.8624653,52.7596957
215.1489778,52.9629184
214.8015948,52.7172587
215.0963931,52.9261757
215.0165606,52.8701748
214.8959671,52.7845399
215.1217725,52.9411964
215.2641362,53.0421417
215.1227456,52.9447301
215.1510235,52.9648975
215.114522,52.9393933
214.8968852,52.7852488
214.9674696,52.8354114
214.7578245,52.6854993
214.8086658,52.7215598
215.2364156,53.0247652
215.2091483,53.0059831
214.8134583,52.7257715
215.2230466,53.0147039
214.959918,52.8296856
215.104208,52.9318403
215.2001182,52.9989503
215.2702818,53.0487619
215.2435005,53.0300837
214.9598835,52.8299905
214.7530833,52.682622
214.7530154,52.6818702
215.2924284,53.0643645
215.1139328,52.9390595
214.8401916,52.7449183
214.9468886,52.8208262
215.2203691,53.0139183
215.1891375,52.9919961
215.1156938,52.9402539
214.9684364,52.8357603
215.1717159,52.9795763
215.2523703,53.0363127
215.2232054,53.0159505
215.0201925,52.8728949
215.1472986,52.9610963
215.0389409,52.8860349
215.2366726,53.0254195
214.9840876,52.847341
215.2301646,53.0208594
215.1973573,52.9978363
215.0756071,52.911325
215.1873303,52.99015
215.2082271,53.0049106
215.195043,52.9961553
215.148499,52.9624814
214.9884168,52.8501851
214.9140744,52.7976733
215.2232185,53.015341
215.1996201,52.9990622
215.1035984,52.9319169
214.8791491,52.7727703
214.859001,52.7584884
215.2935341,53.0627559
214.8402431,52.7446037
214.9232673,52.8039835
215.2815387,53.0568544
214.990374,52.8519023
215.1028264,52.9298147
215.0628976,52.9027301
214.9134649,52.7973146
214.9172117,52.7998066
214.9922799,52.8531622
215.0909559,52.9230861
214.9588119,52.8295772
214.8735977,52.7689605
215.1230458,52.9457273
215.1813652,52.9859065
215.0278735,52.8777646
215.1654352,52.9752698
214.9693324,52.8349118
215.2458913,53.031188
215.0678294,52.90656
215.1441575,52.9605769
215.2921132,53.0636428
214.9056409,52.7912505
215.2227541,53.0157292
214.9137087,52.7965448
215.2765049,53.0529206
215.1516678,52.9658479
214.8651906,52.7630276
215.1002012,52.9297114
215.1122235,52.9373723
215.2238966,53.0162888
215.0772935,52.9131992
215.0613471,52.9020712
215.1996401,52.9997524
215.1537768,52.9675339
215.129311,52.9502973
215.0738453,52.911162
215.2439448,53.0306984
215.152097,52.9662178
214.8825086,52.7748178
215.0279575,52.8784636
215.10871,52.9352554
215.1071225,52.9347177
214.928724,52.808429
215.2561298,53.0394411
214.8343881,52.7412618
215.2857896,53.060211
215.2575059,53.0388438
214.8836577,52.7762804
214.8678813,52.765033
215.1125216,52.9385711
214.8489684,52.7516962
215.1558021,52.9689747
215.1105299,52.9371472
214.9413944,52.8156837
215.2049729,53.0031869
214.9284073,52.8082913
215.0687921,52.9070407
214.9660405,52.8345534
215.275489,53.0528768
215.2863903,53.0605826
215.28114,53.0570373
215.2759072,53.0533682
214.9988366,52.8574171
215.0780612,52.9142021
215.2477672,53.0336227
215.1769674,52.9840065
215.0715521,52.9095568
214.7528246,52.6828778
214.9660573,52.8351029
215.2611885,53.0402311
214.948178,52.8222792
215.1398261,52.9578289
214.9851043,52.8485507
215.0108879,52.8668855
215.2314449,53.0223069
215.1442188,52.9610276
215.0843724,52.9174746
215.0023886,52.8609109
214.9377176,52.8150321
214.8569202,52.757524
214.9677305,52.8363614
215.1530558,52.966961
214.8432641,52.7475379
215.221829,53.0152701
215.2219275,53.0154848
215.1239102,52.94658
215.0366953,52.8851973
215.1962644,52.9976817
214.9281358,52.8081333
214.9528605,52.8236918
215.263221,53.0441856
215.0621275,52.9028812
214.8802026,52.7739213
215.2016521,53.001474
215.2556822,53.0393785
215.0513922,52.8955861
215.2116957,53.0085612
215.2508174,53.0330169
215.0000544,52.8592043
215.020885,52.8740899
215.1534336,52.9676199
215.0459352,52.8918333
215.1146039,52.9402446
215.2389095,53.0277035
214.9904747,52.8514451
214.9458953,52.8206102
214.8721594,52.768391
215.2326082,53.023233
214.9062543,52.7928072
214.9809737,52.8458799
215.0091073,52.8658426
215.1006119,52.9302398
215.2526835,53.0373971
215.0597067,52.9016419
215.0313756,52.8808946
214.9573025,52.8288669
214.9686858,52.8372037
214.8999586,52.7884126
214.9860029,52.8495314
215.2639955,53.042844
215.0922826,52.9221348
215.2281707,53.0195047
215.2829647,53.0584383
215.2014124,53.0013205
215.217128,53.0117859
215.201953,53.0011524
215.2331443,53.02335
215.1655747,52.9758892
215.1408287,52.9579297
215.2770638,53.0545723
214.9045519,52.7917256
214.7679298,52.6927617
215.2710241,53.0487408
215.2597891,53.0420483
214.8819003,52.7751754
215.125796,52.9481385
215.0996608,52.9297327
214.8764558,52.7703406
215.2576707,53.0405378
215.1835211,52.9886642
214.9600313,52.831229
214.9292196,52.8091479
215.2313736,53.0206943
214.9186323,52.8009995
215.1837396,52.9889015
215.147589,52.96348
214.9127497,52.7974437
215.0751959,52.9127757
214.797022,52.7151428
214.8920209,52.7827737
215.2199623,53.0146213
214.8807006,52.7737533
214.7490607,52.6804305
214.9493979,52.8234895
215.1582303,52.9713492
215.2793075,53.0557196
214.8836169,52.7766689
215.1669547,52.9766266
215.0118761,52.8675807
215.2513349,53.0367513
214.9075579,52.7940175
214.8603503,52.756866
215.0704479,52.9095733
215.0134269,52.8678415
215.0298533,52.8802943
215.0478512,52.8932704
214.843588,52.7483423
215.0305885,52.8807759
214.8953043,52.7854351
214.7956305,52.7143363
215.0741224,52.9103586
215.2587728,53.0417328
214.9140358,52.7987797
215.2834106,53.059327
215.2226496,53.0158903
214.9508971,52.8246685
215.1053941,52.9341102
214.8697188,52.7667793
215.0794614,52.91601
215.1138781,52.9402846
215.0853134,52.9201608
215.0299764,52.8810579
214.9871892,52.8506361
214.9467196,52.8193925
215.1722556,52.981425
215.161392,52.9737812
214.9277368,52.8085874
215.2518371,53.0354125
214.8694156,52.7669182
215.0570959,52.8996015
215.1926834,52.995541
214.9302662,52.8102138
215.2170813,53.0129509
215.2729575,53.0521044
214.9277852,52.8086608
215.0641074,52.903277
215.0970337,52.9284456
214.7664707,52.6931767
215.2459689,53.0328129
215.030938,52.8814136
214.8847902,52.7779839
214.870629,52.7672331
215.2182043,53.013118
215.1862226,52.9913563
215.2771382,53.0550961
215.2388024,53.028182
215.0800315,52.9160129
215.2808661,53.0573759
215.239365,53.028295
215.2924627,53.0658472
215.2263726,53.0174567
215.0137005,52.8695975
215.1401589,52.9578025
215.1538291,52.9661384
215.1816932,52.9874563
214.9992803,52.8589664
215.0069284,52.8645562
215.023557,52.876742
214.9987835,52.8592059
215.0586738,52.901567
215.0036343,52.8626436
215.0627602,52.903838
214.9926288,52.8547201
215.2747257,53.053497
215.2238738,53.0178924
214.8929308,52.7833071
214.9227643,52.8047931
215.2818934,53.0583577
215.1785277,52.9860926
215.0841279,52.9171937
215.2113166,53.0086738
215.2309196,53.0227519
215.0092011,52.8665154
215.28549,53.0611042
215.1064734,52.9353873
215.2132889,53.0085675
214.8598083,52.7604428
215.1103465,52.9373666
215.0885254,52.9227629
215.2958673,53.0667535
214.9277855,52.8084216
215.1690389,52.9795087
214.9152128,52.8000368
215.261628,53.0444121
214.9248935,52.8069173
215.0504286,52.8957703
214.7761877,52.7007543
215.1676165,52.9785451
215.0656672,52.906019
215.2324977,53.0241321
214.9832377,52.8483606
215.1492882,52.9650911
215.2860355,53.0611758
214.9603107,52.8320058
215.2884932,53.0628016
215.2243501,53.0179897
215.2117862,53.0091915
215.1255389,52.9487931
214.8044419,52.7211603
215.1896114,52.9878513
215.2438178,53.0310447
215.2447716,53.0319521
215.0566617,52.8985177
214.7863419,52.7082558
215.2793364,53.057008
214.9416643,52.8183274
215.215775,53.0124875
215.1458241,52.9633351
215.0191152,52.8739082
214.9424103,52.8195055
215.0334498,52.8817453
214.9038976,52.7918274
215.2435133,53.0315139
215.1376924,52.9575051
215.006798,52.865122
215.2245554,53.0176439
215.1462278,52.9635241
214.7645923,52.6927645
215.1645682,52.9765016
214.9305831,52.811152
214.9278848,52.8092252
214.9249297,52.8071482
215.1009825,52.9280946
214.9898353,52.85136
214.90667,52.7939173
215.0598066,52.9026127
215.1036353,52.9336889
215.0541528,52.8987387
215.2470392,53.0335013
214.7518395,52.6833485
215.2537415,53.0390666
215.2318579,53.023122
215.141869,52.9606064
214.8334307,52.7420633
215.1719785,52.9818693
215.0101763,52.8676995
214.8235476,52.7350091
215.251162,53.0374202
214.9942685,52.856047
215.1327812,52.9539733
215.1904992,52.9948927
214.8960567,52.78609
214.9322498,52.8122695
214.9044084,52.792658
214.880389,52.7748945
215.1113908,52.9392836
215.2854111,53.0614967
215.2593561,53.0432461
214.9570931,52.8301424
214.868317,52.767016
215.2899561,53.063387
215.0936196,52.9262524
215.0065522,52.8649658
215.0837476,52.9198065
215.1055968,52.935216
214.9506491,52.8255883
215.0700825,52.9068812
214.999172,52.8576994
215.2041068,53.003094
215.1845694,52.9906982
215.0647367,52.9062726
215.1029266,52.9327402
215.2133959,53.010722
214.9997898,52.8598503
214.8287498,52.7386051
215.2455912,53.0336904
214.9982375,52.8594061
215.1014145,52.9291565
214.9466846,52.8214486
215.2387887,53.028404
215.1394242,52.9591711
214.7532451,52.6849596
214.9756827,52.8434958
215.2238141,53.0183547
214.8884014,52.7811302
214.7660473,52.6938731
214.829714,52.7396579
215.1807389,52.9882734
215.2810187,53.0555382
214.9693045,52.8386261
215.2362739,53.0269335
214.839856,52.7466463
215.200913,53.0024772
215.1346918,52.9559039
215.0620942,52.9046975
215.1769156,52.9851736
215.2168775,53.0136966
215.2736908,53.050399
215.1050264,52.9327859
214.9230706,52.8045526
215.2187653,53.014603
215.0650566,52.9064313
215.1491409,52.9659319
215.2004388,53.0021915
215.145607,52.9636452
214.9728823,52.8415912
214.8620012,52.7627539
214.9313864,52.8117138
215.2100157,53.0089508
215.0392292,52.8864972
215.1077017,52.9356833
214.9930591,52.8556301
214.9141263,52.7995854
214.8753321,52.7721883
214.8735829,52.7709925
215.1372211,52.9578023
215.1535328,52.9683977
214.9176497,52.801628
215.2807913,53.0582536
214.9118932,52.7981645
215.0741007,52.91324
215.1121828,52.9401736
215.0913147,52.9254494
215.0877758,52.9226943
215.1410326,52.9605177
215.199115,53.0009327
214.8360684,52.7439933
214.9077685,52.7954789
215.1997172,53.0018175
214.9890142,52.8531687
214.8410127,52.7479284
215.1155332,52.9425872
215.0742345,52.9128472
215.2580285,53.0418794
215.0255712,52.8784468
214.7652797,52.6933603
214.8045929,52.7217433
215.1099697,52.9386256
215.243546,53.0317255
214.9620108,52.8332876
215.1824372,52.9880077
214.961143,52.8331732
214.9035788,52.792244
214.8346807,52.7434757
214.8688856,52.7670906
215.2235091,53.018445
215.287268,53.0631186
215.160849,52.9746075
215.0329978,52.8840423
215.0849716,52.920696
214.9946486,52.8572932
215.0594216,52.9030026
214.9951299,52.857646
214.9992159,52.8595989
215.1936303,52.9973907
214.9651224,52.8359065
215.2798668,53.0581874
